IP Address,IP Type,Last VA Date,Last PT Date,No Of Open Ports,List Of Open Ports ,Total Vulnerability Count,Critical,High,Medium,Low ,Managed By (As Per VA Data),Owner (As Per VA Data),Unit (As Per VA Data),Unit (As Per Perspicacity),Managed By (As Per Perspicacity),Asset Reported in Perspicacity By,Asset Registered In Perspicacity On
203.101.99.97,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Sun Jun 02 2024 01:02:54 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,"Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"1,84,41,91,20,56,560",15:15.5
203.101.99.94,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Jul 31 2024 14:00:03 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,"Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"1,84,41,91,20,56,560",51:31.0
203.101.99.89,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Sun Jun 02 2024 04:20:53 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,"Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"1,84,41,91,20,56,560",59:36.2
121.240.8.212,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Sun Jul 28 2024 06:57:05 GMT+0530 (India Standard Time),1,443,0,0,0,0,0,TCS Owned Internalit managed,sumitkumar.thakur@tcs.com,Shared Services Group Internal IT - Parent,None,,,
172.21.156.8,Private IP,,Sun Nov 21 2021 03:53:26 GMT+0530 (India Standard Time),3,"161, 22, 443",0,0,0,0,0,,,None,None,,,
172.21.156.9,Private IP,,Sun Nov 21 2021 03:53:26 GMT+0530 (India Standard Time),3,"161, 22, 443",0,0,0,0,0,,,None,None,,,
10.21.168.30,Private IP,,Sun Jul 28 2024 03:50:54 GMT+0530 (India Standard Time),3,"1,61,22,443",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,732667,17:05.7
10.21.168.29,Private IP,,Wed Jul 31 2024 14:20:12 GMT+0530 (India Standard Time),3,"1,61,22,443",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,732667,17:05.7
172.21.80.195,Private IP,,Wed Jul 31 2024 14:19:13 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
172.21.80.158,Private IP,,Wed Jul 31 2024 15:19:13 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
14.141.56.65,Public IP,,Fri Jun 28 2024 09:46:09 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"IS-BFSI-US East-Parent,Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"1,10,07,91,84,41,91,20,00,000",58:42.4
10.18.170.17,Private IP,,Wed Jul 31 2024 15:43:27 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Others,Internal IT Team,560565,17:01.5
10.22.16.203,Private IP,,Wed Jul 31 2024 16:05:55 GMT+0530 (India Standard Time),3,"1,61,22,443",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,1304126,17:05.6
10.22.16.202,Private IP,,Wed Jul 31 2024 16:09:01 GMT+0530 (India Standard Time),3,"1,61,22,443",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,1304126,17:05.6
199.34.22.146,Public IP,,Wed Jul 31 2024 16:17:40 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
172.19.68.54,Private IP,,Wed Jul 31 2024 16:29:34 GMT+0530 (India Standard Time),2,"161,22",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,1844191,17:05.6
40.70.160.90,Public IP,,Wed Jul 31 2024 14:03:03 GMT+0530 (India Standard Time),1,443,0,0,0,0,0,,,None,SGB-TCS FS1-Parent,Project Team,132941,00:59.2
14.141.110.66,Public IP,,Wed Jul 31 2024 17:58:20 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"1,39,02,75,14,34,88,50,000",27:51.4
219.64.33.183,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Mon Dec 04 2023 18:00:47 GMT+0530 (India Standard Time),0,0,1,0,0,1,0,TCS Owned Internalit managed,,NA,"ITIS1-Parent,Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"20,74,09,12,47,03,33,70,000",37:48.2
219.65.80.115,Public IP,,Wed Jul 31 2024 18:01:36 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Others,Shared Services Group1.1-Internal IT",Internal IT Team,"11,39,28,21,20,897",27:55.6
219.65.80.113,Public IP,,Wed Jul 31 2024 18:19:21 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Others,Shared Services Group1.1-Internal IT",Internal IT Team,"11,39,28,21,20,897",27:55.6
14.142.236.49,Public IP,,Sat Jun 08 2024 13:13:07 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"ITIS1-Parent,Others,Shared Services Group1.1-Internal IT",Internal IT Team,"18,33,36,52,05,28,78,20,00,000",58:50.7
219.65.80.114,Public IP,Wed Dec 13 2023 00:00:00 GMT+0530 (India Standard Time),Wed Jul 31 2024 18:58:17 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Others,Shared Services Group1.1-Internal IT",Internal IT Team,"11,39,28,21,20,897",27:55.6
112.133.240.108,Public IP,,Sat Jun 08 2024 14:10:09 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"ITIS1-Parent,Others,Shared Services Group1.1-Internal IT",Internal IT Team,"18,33,36,52,05,28,78,20,00,000",58:50.7
112.133.242.33,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Jul 31 2024 19:39:25 GMT+0530 (India Standard Time),3,"22,443,80",0,0,0,0,0,,,None,"Others,Shared Services Group1.1-Internal IT",Internal IT Team,"11,39,28,21,20,897",27:55.6
14.142.237.36,Public IP,,Wed Jul 31 2024 19:34:29 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Others,Shared Services Group1.1-Internal IT",Internal IT Team,"2,05,28,78,21,20,897",27:55.6
112.133.242.34,Public IP,,Wed Jul 31 2024 19:56:49 GMT+0530 (India Standard Time),1,541,0,0,0,0,0,,,None,"Others,Shared Services Group1.1-Internal IT",Internal IT Team,"11,39,28,21,20,897",27:55.6
112.133.242.35,Public IP,,Thu Aug 18 2022 23:03:19 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,"Others,Shared Services Group1.1-Internal IT",Internal IT Team,"11,39,28,21,20,897",27:55.6
112.133.242.36,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Thu Aug 18 2022 23:03:19 GMT+0530 (India Standard Time),0,,4,0,0,2,2,TCS Owned Internalit managed,,NA,"Others,Shared Services Group1.1-Internal IT",Internal IT Team,"11,39,28,21,20,897",27:55.6
219.65.80.116,Public IP,Wed Dec 13 2023 00:00:00 GMT+0530 (India Standard Time),Wed Jul 31 2024 20:37:22 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Others,Shared Services Group1.1-Internal IT",Internal IT Team,"11,39,28,21,20,897",27:55.6
14.142.237.37,Public IP,,Wed Jul 31 2024 21:13:41 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Others,Shared Services Group1.1-Internal IT",Internal IT Team,"2,05,28,78,21,20,897",27:55.6
172.21.215.249,Private IP,,Wed Jul 31 2024 21:48:09 GMT+0530 (India Standard Time),2,"161,22",0,0,0,0,0,,,None,IS-Retail CVS-Parent,Internal IT Team,715773,16:53.7
172.21.91.63,Private IP,,Fri Aug 02 2024 12:09:48 GMT+0530 (India Standard Time),3,"1,61,22,443",0,0,0,0,0,,,None,IS-Retail CVS-Parent,Internal IT Team,"15,43,46,77,15,773",44:27.2
172.21.91.62,Private IP,,Wed Mar 13 2024 17:17:49 GMT+0530 (India Standard Time),3,"1,61,22,443",0,0,0,0,0,,,None,IS-Retail CVS-Parent,Internal IT Team,"15,43,46,77,15,773",44:27.2
172.21.195.120,Private IP,,Thu Aug 01 2024 02:05:10 GMT+0530 (India Standard Time),1,22,0,0,0,0,0,,,None,IS-Retail CVS-Parent,Internal IT Team,715773,16:53.7
172.21.195.119,Private IP,,Fri May 17 2024 13:27:11 GMT+0530 (India Standard Time),1,22,0,0,0,0,0,,,None,IS-Retail CVS-Parent,Internal IT Team,"15,43,46,77,15,773",44:27.2
172.21.162.134,Private IP,,Wed Jul 20 2022 14:53:33 GMT+0530 (India Standard Time),2,"161, 22",0,0,0,0,0,,,None,IS-Retail CVS-Parent,Internal IT Team,715773,16:53.7
125.22.101.66,Public IP,,Thu Aug 01 2024 02:33:10 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Others,Internal IT Team,828821,17:07.6
125.22.101.68,Public IP,,Thu Aug 01 2024 02:33:14 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Others,Internal IT Team,828821,17:07.6
20.97.5.36,Public IP,,Thu Aug 01 2024 02:34:50 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
20.39.38.164,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Sat May 04 2024 11:32:45 GMT+0530 (India Standard Time),1,443,2,0,2,0,0,TCS Owned Internalit managed,ramirezperez.oscar@tcs.com,Shared Services Group Internal IT - Parent,None,,,
125.17.110.13,Public IP,,Wed Jul 31 2024 13:40:09 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"22,55,25,75,60,565",36:07.6
125.17.110.12,Public IP,,Thu Aug 01 2024 11:58:24 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"22,55,25,75,60,565",36:07.6
201.174.238.26,Public IP,,Sat Jun 08 2024 01:40:05 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Others,Shared Services Group1.1-Internal IT",Internal IT Team,"12,22,81,43,50,407",56:41.6
200.94.68.154,Public IP,,Sat Jun 08 2024 03:19:10 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Others,Shared Services Group1.1-Internal IT",Internal IT Team,"12,22,81,43,50,407",56:41.6
14.143.79.238,Public IP,,Thu Aug 01 2024 11:58:22 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
14.143.79.226,Public IP,,Thu Aug 01 2024 11:58:23 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
14.141.73.178,Public IP,,Tue Jun 15 2021 10:43:50 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,None,,,
10.248.173.152,Private IP,,Thu Aug 01 2024 12:00:04 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.248.173.154,Private IP,,Thu Aug 01 2024 12:00:07 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.22.16.175,Private IP,,Thu Aug 01 2024 12:21:02 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.22.16.174,Private IP,,Thu Aug 01 2024 13:56:11 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.22.16.173,Private IP,,Thu Aug 01 2024 13:56:07 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.22.16.172,Private IP,,Fri Aug 02 2024 02:39:39 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.22.16.169,Private IP,,Tue Jun 15 2021 03:35:35 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,None,,,
10.22.16.168,Private IP,,Tue Jun 15 2021 03:35:35 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,None,,,
10.22.16.149,Private IP,,Tue Jun 15 2021 03:35:35 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,None,,,
10.22.16.91,Private IP,,Tue Jun 15 2021 03:35:35 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,None,,,
10.22.16.160,Private IP,,Tue Jun 15 2021 03:35:35 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,None,,,
10.22.16.186,Private IP,,Tue Jun 15 2021 03:35:35 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,None,,,
10.22.16.152,Private IP,,Fri Aug 02 2024 04:42:09 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.22.16.191,Private IP,,Tue Jun 15 2021 03:35:35 GMT+0530 (India Standard Time),3,"161, 22, 443",0,0,0,0,0,,,None,None,,,
10.22.16.177,Private IP,,Tue Jun 15 2021 03:35:35 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,None,,,
10.22.16.148,Private IP,,Tue Jun 15 2021 03:35:35 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,None,,,
10.22.16.176,Private IP,,Tue Jun 15 2021 03:35:35 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,None,,,
10.22.16.187,Private IP,,Tue Jun 15 2021 03:35:35 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,None,,,
10.22.16.192,Private IP,,Tue Jun 15 2021 03:35:35 GMT+0530 (India Standard Time),3,"161, 22, 443",0,0,0,0,0,,,None,None,,,
10.22.16.106,Private IP,,Tue Jun 15 2021 02:36:06 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,None,,,
10.22.16.140,Private IP,,Thu Aug 01 2024 22:21:08 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.22.16.124,Private IP,,Tue Jun 15 2021 02:36:06 GMT+0530 (India Standard Time),3,"161, 22, 443",0,0,0,0,0,,,None,None,,,
10.22.16.120,Private IP,,Tue Jun 15 2021 02:36:06 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,None,,,
10.22.16.117,Private IP,,Thu Aug 01 2024 13:56:08 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.22.16.116,Private IP,,Thu Aug 01 2024 13:56:40 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.22.16.115,Private IP,,Thu Aug 01 2024 13:35:58 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.22.16.114,Private IP,,Thu Aug 01 2024 14:03:04 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.22.16.111,Private IP,,Thu Aug 01 2024 15:41:50 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,IS-Energy and Resources1-Parent,Internal IT Team,1123861,55:01.8
10.22.16.110,Private IP,,Fri Nov 24 2023 05:51:15 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,IS-Energy and Resources1-Parent,Internal IT Team,1123861,48:11.3
10.22.16.109,Private IP,,Thu Aug 01 2024 15:59:57 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.22.16.108,Private IP,,Thu Aug 01 2024 15:59:54 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.22.16.107,Private IP,,Fri Aug 02 2024 08:21:05 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.22.16.103,Private IP,,Fri Aug 02 2024 08:42:47 GMT+0530 (India Standard Time),1,22,0,0,0,0,0,,,None,None,,,
10.22.16.102,Private IP,,Fri Aug 02 2024 08:51:45 GMT+0530 (India Standard Time),1,22,0,0,0,0,0,,,None,None,,,
14.141.76.133,Public IP,,Fri Aug 02 2024 06:13:25 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"21,84,03,18,50,086",28:16.8
52.140.7.10,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Mon Jul 22 2024 23:33:33 GMT+0530 (India Standard Time),2,"443,80",0,0,0,0,0,TCS Owned project managed,143621(Mohana Krishnan Dinagaran),NA,"IS-BFSI-Canada-Parent,Shared Services Group Internal IT - Parent",Internal IT Team,"2,25,52,57,22,93,47,12,00,00,00,00,00,00,00,00,000",35:23.8
13.71.122.123,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Jul 31 2024 14:00:02 GMT+0530 (India Standard Time),1,443,2,0,2,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,"IS-BFSI-US SE and Latam-Parent,Shared Services Group Internal IT - Parent",Internal IT Team,"2,25,52,57,22,93,47,12,00,00,00,00,00,00,00,00,000",33:10.3
14.140.45.251,Public IP,Wed Mar 27 2024 00:00:00 GMT+0530 (India Standard Time),Fri Aug 02 2024 09:31:16 GMT+0530 (India Standard Time),0,0,1,0,0,0,1,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,"EIS1-Parent,IS-Mfg-NA Auto and Industrial-Parent",Internal IT Team,"1,36,35,00,21,15,422",01:47.0
125.16.214.38,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Thu Jul 11 2024 18:20:10 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,TCS Owned Internalit managed,,NA,"CBO1-Parent,Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"1,84,41,91,20,56,56,05,00,000",17:40.3
14.142.6.130,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Thu Jul 11 2024 18:19:57 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,TCS Owned Internalit managed,raghu.n@tcs.com,Shared Services Group Internal IT - Parent,"CBO1-Parent,Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"1,84,41,91,20,56,56,05,00,000",17:40.3
115.111.232.182,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Fri Aug 02 2024 09:52:29 GMT+0530 (India Standard Time),2,"44,38,443",0,0,0,0,0,,,None,None,,,
172.17.11.57,Private IP,,Fri Aug 02 2024 08:13:15 GMT+0530 (India Standard Time),12,"10,28,10,32,10,33,10,70,00,00,00,00,00,00,00,00,00,00,00,00,00,000",0,0,0,0,0,,,None,"Digital Infrastructure Services,Shared Services Group Internal IT - Parent",Internal IT Team,"7,09,35,69,21,600",07:49.6
65.51.161.148,Public IP,Wed Jul 24 2024 00:00:00 GMT+0530 (India Standard Time),Mon Jun 10 2024 12:19:07 GMT+0530 (India Standard Time),0,0,1,0,0,1,0,TCS Owned Internalit managed,nilesh.tambe@tcs.com,Shared Services Group Internal IT - Parent,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
115.113.106.161,Public IP,Thu May 02 2024 00:00:00 GMT+0530 (India Standard Time),Sun Jun 09 2024 17:22:11 GMT+0530 (India Standard Time),0,0,1,0,0,1,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
14.140.45.250,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Tue Jul 30 2024 12:38:11 GMT+0530 (India Standard Time),1,443,0,0,0,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,"CL-BFSI,IS-BFSI-UK 1-Parent",Internal IT Team,"1,68,35,94,17,07,09,21,00,00,00,00,00,00,00,000",59:35.6
115.113.191.74,Public IP,,Fri Aug 02 2024 08:53:50 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
115.113.191.73,Public IP,,Fri Aug 02 2024 10:07:13 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
122.187.39.45,Public IP,Wed Mar 06 2024 00:00:00 GMT+0530 (India Standard Time),Fri Aug 02 2024 10:30:44 GMT+0530 (India Standard Time),1,646,0,0,0,0,0,,,None,None,,,
219.65.112.37,Public IP,,Fri Aug 02 2024 11:27:46 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
122.186.49.249,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Sat Jun 01 2024 10:12:09 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,None,,,
122.186.49.250,Public IP,,Fri Aug 02 2024 11:40:56 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
122.186.49.251,Public IP,,Fri Aug 02 2024 11:46:33 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
122.186.49.252,Public IP,,Fri Aug 02 2024 12:19:19 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
122.186.49.253,Public IP,,Fri Aug 02 2024 13:07:23 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
115.113.191.78,Public IP,,Fri Aug 02 2024 13:19:43 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
122.186.49.254,Public IP,,Fri Aug 02 2024 13:25:27 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
115.113.191.77,Public IP,,Fri Aug 02 2024 13:58:26 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
115.113.191.76,Public IP,,Sat Apr 13 2024 14:58:07 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"12,99,71,22,31,53,36,20,00,000",41:44.7
115.113.191.75,Public IP,,Fri Aug 02 2024 14:01:13 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
219.65.112.38,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Sat Apr 13 2024 13:36:57 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"12,99,71,22,31,53,36,20,00,000",41:44.7
115.113.106.238,Public IP,,Tue Jun 07 2022 20:40:23 GMT+0530 (India Standard Time),2,"7070, 8088",0,0,0,0,0,,,None,None,,,
115.113.106.239,Public IP,,Tue Jun 07 2022 20:40:23 GMT+0530 (India Standard Time),1,8088,0,0,0,0,0,,,None,None,,,
121.242.30.45,Public IP,,Tue Jun 07 2022 17:12:53 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,"CBO1-Parent,Shared Services Group1.1-Internal IT",Internal IT Team,"1,79,36,80,18,44,191",52:32.3
121.242.30.46,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Fri Jan 05 2024 17:51:01 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"CBO1-Parent,Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"17,93,68,01,84,41,91,20,00,000",09:12.2
14.142.6.133,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Fri Jan 26 2024 09:43:06 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"1,84,41,91,20,56,560",23:45.3
125.16.214.33,Public IP,Tue Jul 16 2024 00:00:00 GMT+0530 (India Standard Time),Fri Jan 26 2024 09:39:00 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"1,84,41,91,20,56,560",23:45.3
125.18.73.26,Public IP,,Tue Jun 01 2021 19:23:36 GMT+0530 (India Standard Time),0,,0,0,0,0,0,,,None,None,,,
123.63.61.229,Public IP,,Fri Aug 02 2024 18:57:28 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
125.17.155.238,Public IP,,Fri Aug 02 2024 18:58:51 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
125.22.37.162,Public IP,,Fri Aug 02 2024 18:58:49 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
14.142.55.236,Public IP,,Fri Aug 02 2024 07:52:12 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"IS-Retail and TTH ANZ-Parent,Others",Internal IT Team,"17,21,48,32,06,769",25:58.6
125.18.60.132,Public IP,,Fri Aug 02 2024 18:58:50 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
20.198.79.235,Public IP,,Thu May 23 2024 12:36:11 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"2,03,86,86,20,55,33,93,00,000",27:18.0
10.61.56.45,Private IP,,Fri Aug 02 2024 18:03:25 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.61.54.128,Private IP,,Tue Jul 27 2021 05:20:04 GMT+0530 (India Standard Time),3,"111, 22, 8089",0,0,0,0,0,,,None,None,,,
10.61.54.130,Private IP,,Tue Jul 27 2021 05:20:04 GMT+0530 (India Standard Time),12,"111, 123, 22, 4449, 8081, 8082, 8083, 8084, 8085, 8086, 8089, 9999",0,0,0,0,0,,,None,None,,,
10.61.54.131,Private IP,,Tue Jul 27 2021 05:20:04 GMT+0530 (India Standard Time),12,"111, 123, 22, 4449, 8081, 8082, 8083, 8084, 8085, 8086, 8089, 9999",0,0,0,0,0,,,None,None,,,
